mmac	est_utc	est	qiuqian1
581a328bcacf4f209f976608d047e677	1609553940	2021/1/2 10:19:00	27
581a328bcacf4f209f976608d047e677	1609554000	2021/1/2 10:20:00	27
581a328bcacf4f209f976608d047e677	1609554060	2021/1/2 10:21:00	29
581a328bcacf4f209f976608d047e677	1609554420	2021/1/2 10:27:00	27
581a328bcacf4f209f976608d047e677	1609554480	2021/1/2 10:28:00	25
581a328bcacf4f209f976608d047e677	1609554540	2021/1/2 10:29:00	25
581a328bcacf4f209f976608d047e677	1609554720	2021/1/2 10:32:00	26
581a328bcacf4f209f976608d047e677	1609554840	2021/1/2 10:34:00	25
581a328bcacf4f209f976608d047e677	1609554900	2021/1/2 10:35:00	27
581a328bcacf4f209f976608d047e677	1609554960	2021/1/2 10:36:00	26
581a328bcacf4f209f976608d047e677	1609555020	2021/1/2 10:37:00	25
581a328bcacf4f209f976608d047e677	1609555080	2021/1/2 10:38:00	25
581a328bcacf4f209f976608d047e677	1609555200	2021/1/2 10:40:00	28
581a328bcacf4f209f976608d047e677	1609555260	2021/1/2 10:41:00	25
581a328bcacf4f209f976608d047e677	1609555380	2021/1/2 10:43:00	27
581a328bcacf4f209f976608d047e677	1609555440	2021/1/2 10:44:00	25
581a328bcacf4f209f976608d047e677	1609555500	2021/1/2 10:45:00	25
581a328bcacf4f209f976608d047e677	1609555740	2021/1/2 10:49:00	26
581a328bcacf4f209f976608d047e677	1609556220	2021/1/2 10:57:00	26
581a328bcacf4f209f976608d047e677	1609556280	2021/1/2 10:58:00	26
581a328bcacf4f209f976608d047e677	1609556340	2021/1/2 10:59:00	26
581a328bcacf4f209f976608d047e677	1609556460	2021/1/2 11:01:00	26
581a328bcacf4f209f976608d047e677	1609556580	2021/1/2 11:03:00	25
581a328bcacf4f209f976608d047e677	1609556640	2021/1/2 11:04:00	26
581a328bcacf4f209f976608d047e677	1609556700	2021/1/2 11:05:00	26
581a328bcacf4f209f976608d047e677	1609556760	2021/1/2 11:06:00	26
581a328bcacf4f209f976608d047e677	1609556820	2021/1/2 11:07:00	27
581a328bcacf4f209f976608d047e677	1609556880	2021/1/2 11:08:00	26
581a328bcacf4f209f976608d047e677	1609556940	2021/1/2 11:09:00	27
581a328bcacf4f209f976608d047e677	1609557000	2021/1/2 11:10:00	28
581a328bcacf4f209f976608d047e677	1609557060	2021/1/2 11:11:00	25
581a328bcacf4f209f976608d047e677	1609557120	2021/1/2 11:12:00	27
581a328bcacf4f209f976608d047e677	1609557300	2021/1/2 11:15:00	27
581a328bcacf4f209f976608d047e677	1609557360	2021/1/2 11:16:00	25
581a328bcacf4f209f976608d047e677	1609557480	2021/1/2 11:18:00	25
581a328bcacf4f209f976608d047e677	1609558740	2021/1/2 11:39:00	26
581a328bcacf4f209f976608d047e677	1609559700	2021/1/2 11:55:00	26
581a328bcacf4f209f976608d047e677	1609560600	2021/1/2 12:10:00	25
581a328bcacf4f209f976608d047e677	1609560660	2021/1/2 12:11:00	28
581a328bcacf4f209f976608d047e677	1609561920	2021/1/2 12:32:00	26
581a328bcacf4f209f976608d047e677	1609562040	2021/1/2 12:34:00	25
581a328bcacf4f209f976608d047e677	1609562520	2021/1/2 12:42:00	25
581a328bcacf4f209f976608d047e677	1609562640	2021/1/2 12:44:00	26
581a328bcacf4f209f976608d047e677	1609563420	2021/1/2 12:57:00	26
581a328bcacf4f209f976608d047e677	1609565760	2021/1/2 13:36:00	32
581a328bcacf4f209f976608d047e677	1609566120	2021/1/2 13:42:00	25
581a328bcacf4f209f976608d047e677	1609566660	2021/1/2 13:51:00	32
581a328bcacf4f209f976608d047e677	1609566900	2021/1/2 13:55:00	29
581a328bcacf4f209f976608d047e677	1609567320	2021/1/2 14:02:00	26
581a328bcacf4f209f976608d047e677	1609567980	2021/1/2 14:13:00	25
581a328bcacf4f209f976608d047e677	1609568220	2021/1/2 14:17:00	26
581a328bcacf4f209f976608d047e677	1609568880	2021/1/2 14:28:00	27
581a328bcacf4f209f976608d047e677	1609570980	2021/1/2 15:03:00	27
581a328bcacf4f209f976608d047e677	1609573620	2021/1/2 15:47:00	27
581a328bcacf4f209f976608d047e677	1609574400	2021/1/2 16:00:00	25
581a328bcacf4f209f976608d047e677	1609577100	2021/1/2 16:45:00	26
581a328bcacf4f209f976608d047e677	1609577400	2021/1/2 16:50:00	30
581a328bcacf4f209f976608d047e677	1609579260	2021/1/2 17:21:00	25
581a328bcacf4f209f976608d047e677	1609579980	2021/1/2 17:33:00	25
581a328bcacf4f209f976608d047e677	1609580280	2021/1/2 17:38:00	28
581a328bcacf4f209f976608d047e677	1609580400	2021/1/2 17:40:00	28
581a328bcacf4f209f976608d047e677	1609580460	2021/1/2 17:41:00	29
581a328bcacf4f209f976608d047e677	1609580520	2021/1/2 17:42:00	28
581a328bcacf4f209f976608d047e677	1609580880	2021/1/2 17:48:00	26
581a328bcacf4f209f976608d047e677	1609581540	2021/1/2 17:59:00	29
581a328bcacf4f209f976608d047e677	1609581840	2021/1/2 18:04:00	27
581a328bcacf4f209f976608d047e677	1609581960	2021/1/2 18:06:00	26
581a328bcacf4f209f976608d047e677	1609582260	2021/1/2 18:11:00	25
581a328bcacf4f209f976608d047e677	1609582440	2021/1/2 18:14:00	25
581a328bcacf4f209f976608d047e677	1609582680	2021/1/2 18:18:00	28
581a328bcacf4f209f976608d047e677	1609583160	2021/1/2 18:26:00	28
581a328bcacf4f209f976608d047e677	1609583580	2021/1/2 18:33:00	26
581a328bcacf4f209f976608d047e677	1609583640	2021/1/2 18:34:00	29
581a328bcacf4f209f976608d047e677	1609583700	2021/1/2 18:35:00	26
581a328bcacf4f209f976608d047e677	1609583760	2021/1/2 18:36:00	27
581a328bcacf4f209f976608d047e677	1609583820	2021/1/2 18:37:00	27
581a328bcacf4f209f976608d047e677	1609584420	2021/1/2 18:47:00	26
581a328bcacf4f209f976608d047e677	1609584720	2021/1/2 18:52:00	27
581a328bcacf4f209f976608d047e677	1609638120	2021/1/3 09:42:00	28
581a328bcacf4f209f976608d047e677	1609638180	2021/1/3 09:43:00	26
581a328bcacf4f209f976608d047e677	1609638300	2021/1/3 09:45:00	26
581a328bcacf4f209f976608d047e677	1609638600	2021/1/3 09:50:00	27
581a328bcacf4f209f976608d047e677	1609638660	2021/1/3 09:51:00	29
581a328bcacf4f209f976608d047e677	1609638720	2021/1/3 09:52:00	28
581a328bcacf4f209f976608d047e677	1609638780	2021/1/3 09:53:00	26
581a328bcacf4f209f976608d047e677	1609638840	2021/1/3 09:54:00	26
581a328bcacf4f209f976608d047e677	1609639020	2021/1/3 09:57:00	26
581a328bcacf4f209f976608d047e677	1609639140	2021/1/3 09:59:00	31
581a328bcacf4f209f976608d047e677	1609639380	2021/1/3 10:03:00	27
581a328bcacf4f209f976608d047e677	1609639560	2021/1/3 10:06:00	25
581a328bcacf4f209f976608d047e677	1609639680	2021/1/3 10:08:00	25
581a328bcacf4f209f976608d047e677	1609639740	2021/1/3 10:09:00	26
581a328bcacf4f209f976608d047e677	1609639800	2021/1/3 10:10:00	27
581a328bcacf4f209f976608d047e677	1609639860	2021/1/3 10:11:00	27
581a328bcacf4f209f976608d047e677	1609641300	2021/1/3 10:35:00	26
581a328bcacf4f209f976608d047e677	1609642200	2021/1/3 10:50:00	27
581a328bcacf4f209f976608d047e677	1609642320	2021/1/3 10:52:00	25
581a328bcacf4f209f976608d047e677	1609643400	2021/1/3 11:10:00	25
581a328bcacf4f209f976608d047e677	1609643580	2021/1/3 11:13:00	26
581a328bcacf4f209f976608d047e677	1609643760	2021/1/3 11:16:00	26
581a328bcacf4f209f976608d047e677	1609644540	2021/1/3 11:29:00	25
581a328bcacf4f209f976608d047e677	1609648260	2021/1/3 12:31:00	25
581a328bcacf4f209f976608d047e677	1609649220	2021/1/3 12:47:00	28
581a328bcacf4f209f976608d047e677	1609652340	2021/1/3 13:39:00	26
581a328bcacf4f209f976608d047e677	1609652400	2021/1/3 13:40:00	25
581a328bcacf4f209f976608d047e677	1609653240	2021/1/3 13:54:00	27
581a328bcacf4f209f976608d047e677	1609653840	2021/1/3 14:04:00	26
581a328bcacf4f209f976608d047e677	1609653900	2021/1/3 14:05:00	25
581a328bcacf4f209f976608d047e677	1609655700	2021/1/3 14:35:00	28
581a328bcacf4f209f976608d047e677	1609656120	2021/1/3 14:42:00	25
581a328bcacf4f209f976608d047e677	1609656360	2021/1/3 14:46:00	25
581a328bcacf4f209f976608d047e677	1609657140	2021/1/3 14:59:00	25
581a328bcacf4f209f976608d047e677	1609658280	2021/1/3 15:18:00	25
581a328bcacf4f209f976608d047e677	1609658340	2021/1/3 15:19:00	26
581a328bcacf4f209f976608d047e677	1609658820	2021/1/3 15:27:00	26
581a328bcacf4f209f976608d047e677	1609659240	2021/1/3 15:34:00	25
581a328bcacf4f209f976608d047e677	1609659720	2021/1/3 15:42:00	28
581a328bcacf4f209f976608d047e677	1609664100	2021/1/3 16:55:00	25
581a328bcacf4f209f976608d047e677	1609664160	2021/1/3 16:56:00	26
581a328bcacf4f209f976608d047e677	1609665720	2021/1/3 17:22:00	28
581a328bcacf4f209f976608d047e677	1609665960	2021/1/3 17:26:00	25
581a328bcacf4f209f976608d047e677	1609666080	2021/1/3 17:28:00	30
581a328bcacf4f209f976608d047e677	1609666140	2021/1/3 17:29:00	26
581a328bcacf4f209f976608d047e677	1609666380	2021/1/3 17:33:00	26
581a328bcacf4f209f976608d047e677	1609666500	2021/1/3 17:35:00	31
581a328bcacf4f209f976608d047e677	1609666560	2021/1/3 17:36:00	27
581a328bcacf4f209f976608d047e677	1609666800	2021/1/3 17:40:00	27
581a328bcacf4f209f976608d047e677	1609666860	2021/1/3 17:41:00	29
581a328bcacf4f209f976608d047e677	1609666920	2021/1/3 17:42:00	27
581a328bcacf4f209f976608d047e677	1609667340	2021/1/3 17:49:00	26
581a328bcacf4f209f976608d047e677	1609667880	2021/1/3 17:58:00	30
581a328bcacf4f209f976608d047e677	1609667940	2021/1/3 17:59:00	28
581a328bcacf4f209f976608d047e677	1609668000	2021/1/3 18:00:00	27
581a328bcacf4f209f976608d047e677	1609668060	2021/1/3 18:01:00	25
581a328bcacf4f209f976608d047e677	1609668300	2021/1/3 18:05:00	27
581a328bcacf4f209f976608d047e677	1609668360	2021/1/3 18:06:00	27
581a328bcacf4f209f976608d047e677	1609668420	2021/1/3 18:07:00	25
581a328bcacf4f209f976608d047e677	1609668480	2021/1/3 18:08:00	32
581a328bcacf4f209f976608d047e677	1609668660	2021/1/3 18:11:00	29
581a328bcacf4f209f976608d047e677	1609668720	2021/1/3 18:12:00	33
581a328bcacf4f209f976608d047e677	1609668780	2021/1/3 18:13:00	28
581a328bcacf4f209f976608d047e677	1609668840	2021/1/3 18:14:00	27
581a328bcacf4f209f976608d047e677	1609668900	2021/1/3 18:15:00	25
581a328bcacf4f209f976608d047e677	1609668960	2021/1/3 18:16:00	26
581a328bcacf4f209f976608d047e677	1609669020	2021/1/3 18:17:00	28
581a328bcacf4f209f976608d047e677	1609669080	2021/1/3 18:18:00	26
581a328bcacf4f209f976608d047e677	1609669200	2021/1/3 18:20:00	26
581a328bcacf4f209f976608d047e677	1609669260	2021/1/3 18:21:00	25
581a328bcacf4f209f976608d047e677	1609669320	2021/1/3 18:22:00	26
581a328bcacf4f209f976608d047e677	1609669440	2021/1/3 18:24:00	26
581a328bcacf4f209f976608d047e677	1609669500	2021/1/3 18:25:00	26
581a328bcacf4f209f976608d047e677	1609669560	2021/1/3 18:26:00	27
581a328bcacf4f209f976608d047e677	1609669620	2021/1/3 18:27:00	28
581a328bcacf4f209f976608d047e677	1609669680	2021/1/3 18:28:00	29
581a328bcacf4f209f976608d047e677	1609669740	2021/1/3 18:29:00	39
581a328bcacf4f209f976608d047e677	1609669800	2021/1/3 18:30:00	29
581a328bcacf4f209f976608d047e677	1609669860	2021/1/3 18:31:00	28
581a328bcacf4f209f976608d047e677	1609669920	2021/1/3 18:32:00	29
581a328bcacf4f209f976608d047e677	1609669980	2021/1/3 18:33:00	30
581a328bcacf4f209f976608d047e677	1609670040	2021/1/3 18:34:00	27
581a328bcacf4f209f976608d047e677	1609670160	2021/1/3 18:36:00	26
581a328bcacf4f209f976608d047e677	1609670220	2021/1/3 18:37:00	26
581a328bcacf4f209f976608d047e677	1609670340	2021/1/3 18:39:00	25
581a328bcacf4f209f976608d047e677	1609670460	2021/1/3 18:41:00	28
581a328bcacf4f209f976608d047e677	1609670520	2021/1/3 18:42:00	28
581a328bcacf4f209f976608d047e677	1609670580	2021/1/3 18:43:00	34
581a328bcacf4f209f976608d047e677	1609670640	2021/1/3 18:44:00	25
581a328bcacf4f209f976608d047e677	1609670940	2021/1/3 18:49:00	28
581a328bcacf4f209f976608d047e677	1609671000	2021/1/3 18:50:00	28
581a328bcacf4f209f976608d047e677	1609671060	2021/1/3 18:51:00	27
581a328bcacf4f209f976608d047e677	1609671120	2021/1/3 18:52:00	27
581a328bcacf4f209f976608d047e677	1609671180	2021/1/3 18:53:00	25
581a328bcacf4f209f976608d047e677	1609671240	2021/1/3 18:54:00	27
581a328bcacf4f209f976608d047e677	1609671300	2021/1/3 18:55:00	26
581a328bcacf4f209f976608d047e677	1609671360	2021/1/3 18:56:00	30
581a328bcacf4f209f976608d047e677	1609671420	2021/1/3 18:57:00	32
581a328bcacf4f209f976608d047e677	1609671480	2021/1/3 18:58:00	30
581a328bcacf4f209f976608d047e677	1609671540	2021/1/3 18:59:00	27
581a328bcacf4f209f976608d047e677	1609671600	2021/1/3 19:00:00	27
581a328bcacf4f209f976608d047e677	1609671720	2021/1/3 19:02:00	27
581a328bcacf4f209f976608d047e677	1609671780	2021/1/3 19:03:00	29
581a328bcacf4f209f976608d047e677	1609671900	2021/1/3 19:05:00	28
581a328bcacf4f209f976608d047e677	1609672440	2021/1/3 19:14:00	26
581a328bcacf4f209f976608d047e677	1609672740	2021/1/3 19:19:00	28
581a328bcacf4f209f976608d047e677	1609672980	2021/1/3 19:23:00	25
581a328bcacf4f209f976608d047e677	1609673040	2021/1/3 19:24:00	27
581a328bcacf4f209f976608d047e677	1609673100	2021/1/3 19:25:00	27
581a328bcacf4f209f976608d047e677	1609673160	2021/1/3 19:26:00	29
581a328bcacf4f209f976608d047e677	1609673220	2021/1/3 19:27:00	29
581a328bcacf4f209f976608d047e677	1609673280	2021/1/3 19:28:00	28
581a328bcacf4f209f976608d047e677	1609673340	2021/1/3 19:29:00	41
581a328bcacf4f209f976608d047e677	1609673400	2021/1/3 19:30:00	32
581a328bcacf4f209f976608d047e677	1609673460	2021/1/3 19:31:00	29
581a328bcacf4f209f976608d047e677	1609673520	2021/1/3 19:32:00	28
581a328bcacf4f209f976608d047e677	1609673580	2021/1/3 19:33:00	30
581a328bcacf4f209f976608d047e677	1609673640	2021/1/3 19:34:00	28
581a328bcacf4f209f976608d047e677	1609673700	2021/1/3 19:35:00	29
581a328bcacf4f209f976608d047e677	1609673760	2021/1/3 19:36:00	33
581a328bcacf4f209f976608d047e677	1609673820	2021/1/3 19:37:00	30
581a328bcacf4f209f976608d047e677	1609673880	2021/1/3 19:38:00	28
581a328bcacf4f209f976608d047e677	1609673940	2021/1/3 19:39:00	30
581a328bcacf4f209f976608d047e677	1609674000	2021/1/3 19:40:00	27
581a328bcacf4f209f976608d047e677	1609674060	2021/1/3 19:41:00	27
581a328bcacf4f209f976608d047e677	1609674540	2021/1/3 19:49:00	26
581a328bcacf4f209f976608d047e677	1609675080	2021/1/3 19:58:00	26
581a328bcacf4f209f976608d047e677	1609719000	2021/1/4 08:10:00	25
581a328bcacf4f209f976608d047e677	1609719060	2021/1/4 08:11:00	27
581a328bcacf4f209f976608d047e677	1609724400	2021/1/4 09:40:00	30
581a328bcacf4f209f976608d047e677	1609724520	2021/1/4 09:42:00	28
581a328bcacf4f209f976608d047e677	1609724940	2021/1/4 09:49:00	32
581a328bcacf4f209f976608d047e677	1609725060	2021/1/4 09:51:00	25
581a328bcacf4f209f976608d047e677	1609725540	2021/1/4 09:59:00	31
581a328bcacf4f209f976608d047e677	1609725600	2021/1/4 10:00:00	38
581a328bcacf4f209f976608d047e677	1609725660	2021/1/4 10:01:00	25
581a328bcacf4f209f976608d047e677	1609726920	2021/1/4 10:22:00	26
581a328bcacf4f209f976608d047e677	1609727640	2021/1/4 10:34:00	28
581a328bcacf4f209f976608d047e677	1609727820	2021/1/4 10:37:00	27
581a328bcacf4f209f976608d047e677	1609728540	2021/1/4 10:49:00	26
581a328bcacf4f209f976608d047e677	1609728660	2021/1/4 10:51:00	25
581a328bcacf4f209f976608d047e677	1609728900	2021/1/4 10:55:00	26
581a328bcacf4f209f976608d047e677	1609729200	2021/1/4 11:00:00	26
581a328bcacf4f209f976608d047e677	1609729260	2021/1/4 11:01:00	25
581a328bcacf4f209f976608d047e677	1609729380	2021/1/4 11:03:00	25
581a328bcacf4f209f976608d047e677	1609730220	2021/1/4 11:17:00	25
581a328bcacf4f209f976608d047e677	1609730280	2021/1/4 11:18:00	26
581a328bcacf4f209f976608d047e677	1609730820	2021/1/4 11:27:00	26
581a328bcacf4f209f976608d047e677	1609731360	2021/1/4 11:36:00	26
581a328bcacf4f209f976608d047e677	1609733400	2021/1/4 12:10:00	26
581a328bcacf4f209f976608d047e677	1609734540	2021/1/4 12:29:00	25
581a328bcacf4f209f976608d047e677	1609734840	2021/1/4 12:34:00	25
581a328bcacf4f209f976608d047e677	1609735020	2021/1/4 12:37:00	26
581a328bcacf4f209f976608d047e677	1609735080	2021/1/4 12:38:00	26
581a328bcacf4f209f976608d047e677	1609735560	2021/1/4 12:46:00	25
581a328bcacf4f209f976608d047e677	1609735620	2021/1/4 12:47:00	28
581a328bcacf4f209f976608d047e677	1609735680	2021/1/4 12:48:00	26
581a328bcacf4f209f976608d047e677	1609739520	2021/1/4 13:52:00	25
581a328bcacf4f209f976608d047e677	1609739580	2021/1/4 13:53:00	25
581a328bcacf4f209f976608d047e677	1609739640	2021/1/4 13:54:00	30
581a328bcacf4f209f976608d047e677	1609740300	2021/1/4 14:05:00	25
581a328bcacf4f209f976608d047e677	1609740480	2021/1/4 14:08:00	28
581a328bcacf4f209f976608d047e677	1609741020	2021/1/4 14:17:00	25
581a328bcacf4f209f976608d047e677	1609741200	2021/1/4 14:20:00	28
581a328bcacf4f209f976608d047e677	1609741260	2021/1/4 14:21:00	28
581a328bcacf4f209f976608d047e677	1609741320	2021/1/4 14:22:00	28
581a328bcacf4f209f976608d047e677	1609741380	2021/1/4 14:23:00	28
581a328bcacf4f209f976608d047e677	1609741440	2021/1/4 14:24:00	27
581a328bcacf4f209f976608d047e677	1609741500	2021/1/4 14:25:00	28
581a328bcacf4f209f976608d047e677	1609741560	2021/1/4 14:26:00	27
581a328bcacf4f209f976608d047e677	1609741620	2021/1/4 14:27:00	26
581a328bcacf4f209f976608d047e677	1609741680	2021/1/4 14:28:00	26
581a328bcacf4f209f976608d047e677	1609741740	2021/1/4 14:29:00	27
581a328bcacf4f209f976608d047e677	1609741800	2021/1/4 14:30:00	27
581a328bcacf4f209f976608d047e677	1609741860	2021/1/4 14:31:00	28
581a328bcacf4f209f976608d047e677	1609741920	2021/1/4 14:32:00	28
581a328bcacf4f209f976608d047e677	1609741980	2021/1/4 14:33:00	29
581a328bcacf4f209f976608d047e677	1609742040	2021/1/4 14:34:00	29
581a328bcacf4f209f976608d047e677	1609742100	2021/1/4 14:35:00	30
581a328bcacf4f209f976608d047e677	1609742160	2021/1/4 14:36:00	25
581a328bcacf4f209f976608d047e677	1609742220	2021/1/4 14:37:00	26
581a328bcacf4f209f976608d047e677	1609742280	2021/1/4 14:38:00	27
581a328bcacf4f209f976608d047e677	1609742340	2021/1/4 14:39:00	27
581a328bcacf4f209f976608d047e677	1609742400	2021/1/4 14:40:00	26
581a328bcacf4f209f976608d047e677	1609742460	2021/1/4 14:41:00	25
581a328bcacf4f209f976608d047e677	1609742520	2021/1/4 14:42:00	26
581a328bcacf4f209f976608d047e677	1609742580	2021/1/4 14:43:00	25
581a328bcacf4f209f976608d047e677	1609742640	2021/1/4 14:44:00	27
581a328bcacf4f209f976608d047e677	1609742700	2021/1/4 14:45:00	28
581a328bcacf4f209f976608d047e677	1609742760	2021/1/4 14:46:00	29
581a328bcacf4f209f976608d047e677	1609742820	2021/1/4 14:47:00	25
581a328bcacf4f209f976608d047e677	1609743240	2021/1/4 14:54:00	27
581a328bcacf4f209f976608d047e677	1609744800	2021/1/4 15:20:00	25
581a328bcacf4f209f976608d047e677	1609745100	2021/1/4 15:25:00	26
581a328bcacf4f209f976608d047e677	1609745580	2021/1/4 15:33:00	26
581a328bcacf4f209f976608d047e677	1609745940	2021/1/4 15:39:00	26
581a328bcacf4f209f976608d047e677	1609746120	2021/1/4 15:42:00	26
581a328bcacf4f209f976608d047e677	1609746780	2021/1/4 15:53:00	25
581a328bcacf4f209f976608d047e677	1609747260	2021/1/4 16:01:00	27
581a328bcacf4f209f976608d047e677	1609747320	2021/1/4 16:02:00	25
581a328bcacf4f209f976608d047e677	1609747980	2021/1/4 16:13:00	28
581a328bcacf4f209f976608d047e677	1609748040	2021/1/4 16:14:00	25
581a328bcacf4f209f976608d047e677	1609748340	2021/1/4 16:19:00	28
581a328bcacf4f209f976608d047e677	1609748700	2021/1/4 16:25:00	28
581a328bcacf4f209f976608d047e677	1609748820	2021/1/4 16:27:00	25
581a328bcacf4f209f976608d047e677	1609749000	2021/1/4 16:30:00	26
581a328bcacf4f209f976608d047e677	1609749420	2021/1/4 16:37:00	28
581a328bcacf4f209f976608d047e677	1609750020	2021/1/4 16:47:00	26
581a328bcacf4f209f976608d047e677	1609750920	2021/1/4 17:02:00	25
581a328bcacf4f209f976608d047e677	1609751280	2021/1/4 17:08:00	27
581a328bcacf4f209f976608d047e677	1609751820	2021/1/4 17:17:00	25
581a328bcacf4f209f976608d047e677	1609752060	2021/1/4 17:21:00	26
581a328bcacf4f209f976608d047e677	1609752300	2021/1/4 17:25:00	26
581a328bcacf4f209f976608d047e677	1609752960	2021/1/4 17:36:00	26
581a328bcacf4f209f976608d047e677	1609753920	2021/1/4 17:52:00	25
581a328bcacf4f209f976608d047e677	1609753980	2021/1/4 17:53:00	26
581a328bcacf4f209f976608d047e677	1609754400	2021/1/4 18:00:00	26
581a328bcacf4f209f976608d047e677	1609754640	2021/1/4 18:04:00	26
581a328bcacf4f209f976608d047e677	1609754700	2021/1/4 18:05:00	28
581a328bcacf4f209f976608d047e677	1609754820	2021/1/4 18:07:00	28
581a328bcacf4f209f976608d047e677	1609754880	2021/1/4 18:08:00	26
581a328bcacf4f209f976608d047e677	1609755000	2021/1/4 18:10:00	28
581a328bcacf4f209f976608d047e677	1609755060	2021/1/4 18:11:00	26
581a328bcacf4f209f976608d047e677	1609755120	2021/1/4 18:12:00	28
581a328bcacf4f209f976608d047e677	1609755180	2021/1/4 18:13:00	30
581a328bcacf4f209f976608d047e677	1609755240	2021/1/4 18:14:00	28
581a328bcacf4f209f976608d047e677	1609755300	2021/1/4 18:15:00	27
581a328bcacf4f209f976608d047e677	1609755360	2021/1/4 18:16:00	26
581a328bcacf4f209f976608d047e677	1609755420	2021/1/4 18:17:00	29
581a328bcacf4f209f976608d047e677	1609755480	2021/1/4 18:18:00	28
581a328bcacf4f209f976608d047e677	1609755540	2021/1/4 18:19:00	26
581a328bcacf4f209f976608d047e677	1609755660	2021/1/4 18:21:00	25
581a328bcacf4f209f976608d047e677	1609755720	2021/1/4 18:22:00	25
581a328bcacf4f209f976608d047e677	1609755840	2021/1/4 18:24:00	26
581a328bcacf4f209f976608d047e677	1609755960	2021/1/4 18:26:00	26
581a328bcacf4f209f976608d047e677	1609756140	2021/1/4 18:29:00	26
581a328bcacf4f209f976608d047e677	1609756200	2021/1/4 18:30:00	31
581a328bcacf4f209f976608d047e677	1609756260	2021/1/4 18:31:00	25
581a328bcacf4f209f976608d047e677	1609756800	2021/1/4 18:40:00	26
581a328bcacf4f209f976608d047e677	1609756920	2021/1/4 18:42:00	31
581a328bcacf4f209f976608d047e677	1609756980	2021/1/4 18:43:00	26
581a328bcacf4f209f976608d047e677	1609757280	2021/1/4 18:48:00	26
581a328bcacf4f209f976608d047e677	1609757760	2021/1/4 18:56:00	25
581a328bcacf4f209f976608d047e677	1609758000	2021/1/4 19:00:00	26
581a328bcacf4f209f976608d047e677	1609758060	2021/1/4 19:01:00	25
581a328bcacf4f209f976608d047e677	1609758180	2021/1/4 19:03:00	29
581a328bcacf4f209f976608d047e677	1609758240	2021/1/4 19:04:00	32
581a328bcacf4f209f976608d047e677	1609758420	2021/1/4 19:07:00	30
581a328bcacf4f209f976608d047e677	1609758540	2021/1/4 19:09:00	26
581a328bcacf4f209f976608d047e677	1609758600	2021/1/4 19:10:00	26
581a328bcacf4f209f976608d047e677	1609758840	2021/1/4 19:14:00	27
581a328bcacf4f209f976608d047e677	1609758900	2021/1/4 19:15:00	27
581a328bcacf4f209f976608d047e677	1609758960	2021/1/4 19:16:00	33
581a328bcacf4f209f976608d047e677	1609759020	2021/1/4 19:17:00	29
581a328bcacf4f209f976608d047e677	1609759080	2021/1/4 19:18:00	26
581a328bcacf4f209f976608d047e677	1609759140	2021/1/4 19:19:00	26
581a328bcacf4f209f976608d047e677	1609759200	2021/1/4 19:20:00	26
581a328bcacf4f209f976608d047e677	1609759260	2021/1/4 19:21:00	25
581a328bcacf4f209f976608d047e677	1609759800	2021/1/4 19:30:00	27
581a328bcacf4f209f976608d047e677	1609760760	2021/1/4 19:46:00	25
581a328bcacf4f209f976608d047e677	1609761060	2021/1/4 19:51:00	27
581a328bcacf4f209f976608d047e677	1609761120	2021/1/4 19:52:00	30
581a328bcacf4f209f976608d047e677	1609761300	2021/1/4 19:55:00	33
581a328bcacf4f209f976608d047e677	1609761480	2021/1/4 19:58:00	27
581a328bcacf4f209f976608d047e677	1609761900	2021/1/4 20:05:00	26
581a328bcacf4f209f976608d047e677	1609762140	2021/1/4 20:09:00	27
581a328bcacf4f209f976608d047e677	1609809720	2021/1/5 09:22:00	25
581a328bcacf4f209f976608d047e677	1609811040	2021/1/5 09:44:00	26
581a328bcacf4f209f976608d047e677	1609811160	2021/1/5 09:46:00	26
581a328bcacf4f209f976608d047e677	1609811580	2021/1/5 09:53:00	29
581a328bcacf4f209f976608d047e677	1609811640	2021/1/5 09:54:00	28
581a328bcacf4f209f976608d047e677	1609811760	2021/1/5 09:56:00	25
581a328bcacf4f209f976608d047e677	1609812060	2021/1/5 10:01:00	26
581a328bcacf4f209f976608d047e677	1609812660	2021/1/5 10:11:00	26
581a328bcacf4f209f976608d047e677	1609812720	2021/1/5 10:12:00	25
581a328bcacf4f209f976608d047e677	1609813140	2021/1/5 10:19:00	26
581a328bcacf4f209f976608d047e677	1609813440	2021/1/5 10:24:00	26
581a328bcacf4f209f976608d047e677	1609813860	2021/1/5 10:31:00	26
581a328bcacf4f209f976608d047e677	1609814580	2021/1/5 10:43:00	26
581a328bcacf4f209f976608d047e677	1609814700	2021/1/5 10:45:00	25
581a328bcacf4f209f976608d047e677	1609814880	2021/1/5 10:48:00	25
581a328bcacf4f209f976608d047e677	1609815000	2021/1/5 10:50:00	25
581a328bcacf4f209f976608d047e677	1609815060	2021/1/5 10:51:00	25
581a328bcacf4f209f976608d047e677	1609815120	2021/1/5 10:52:00	26
581a328bcacf4f209f976608d047e677	1609815180	2021/1/5 10:53:00	25
581a328bcacf4f209f976608d047e677	1609816200	2021/1/5 11:10:00	26
581a328bcacf4f209f976608d047e677	1609816560	2021/1/5 11:16:00	26
581a328bcacf4f209f976608d047e677	1609817760	2021/1/5 11:36:00	26
581a328bcacf4f209f976608d047e677	1609818900	2021/1/5 11:55:00	30
